Date.Collected.D.M,Date.Dissected.D.M,Date.Collected.Year,Colony,Location.Collected,Adult.Count,Queen.Count,Larvae.Count,Pupae.Count,Males.Count,Winged.Queen.Count,Egg.Count,Worker.Queen,Behavior.Code,Callow,Webers.Length.mm,Venom.Sac.Length.mm,Venom.Sac.Width.mm,Ant
3-Aug-21,8-Nov-21,2021,115,Coy Glen,44,2,18,11,0,1,61,Worker,Nurse,0,0.72,0.14,0.07,1197
3-Aug-21,8-Nov-21,2021,115,Coy Glen,44,2,18,11,0,1,61,Worker,Nurse,0,0.67,0.19,0.05,1198
3-Aug-21,8-Nov-21,2021,115,Coy Glen,44,2,18,11,0,1,61,Worker,Nurse,0,0.73,0.18,0.11,1199
3-Aug-21,8-Nov-21,2021,115,Coy Glen,44,2,18,11,0,1,61,Worker,Nurse,0,0.75,0.22,0.08,1200
3-Aug-21,8-Nov-21,2021,115,Coy Glen,44,2,18,11,0,1,61,Worker,Nurse,0,0.84,0.24,0.12,1201
3-Aug-21,8-Nov-21,2021,115,Coy Glen,44,2,18,11,0,1,61,Worker,Nurse,0,0.71,0.13,0.09,1202
3-Aug-21,8-Nov-21,2021,115,Coy Glen,44,2,18,11,0,1,61,Worker,Nurse,0,0.74,0.2,0.07,1203
3-Aug-21,8-Nov-21,2021,115,Coy Glen,44,2,18,11,0,1,61,Worker,Nurse,0,0.58,0.2,0.09,1204
3-Aug-21,8-Nov-21,2021,115,Coy Glen,44,2,18,11,0,1,61,Worker,Nurse,0,0.76,0.22,0.13,1205
3-Aug-21,8-Nov-21,2021,115,Coy Glen,44,2,18,11,0,1,61,Worker,Nurse,0,0.69,0.22,0.1,1206
3-Aug-21,8-Nov-21,2021,115,Coy Glen,44,2,18,11,0,1,61,Worker,Nurse,0,0.76,0.23,0.12,1207
3-Aug-21,8-Nov-21,2021,115,Coy Glen,44,2,18,11,0,1,61,Worker,Nurse,0,0.72,0.18,0.08,1208
3-Aug-21,8-Nov-21,2021,115,Coy Glen,44,2,18,11,0,1,61,Worker,Nurse,0,0.69,0.19,0.1,1209
3-Aug-21,8-Nov-21,2021,115,Coy Glen,44,2,18,11,0,1,61,Worker,Nurse,0,0.78,0.24,0.11,1210
3-Aug-21,8-Nov-21,2021,115,Coy Glen,44,2,18,11,0,1,61,Worker,Nurse,0,0.78,0.19,0.08,1211
3-Aug-21,8-Nov-21,2021,115,Coy Glen,44,2,18,11,0,1,61,Worker,Forager,0,0.65,0.14,0.1,1212
3-Aug-21,8-Nov-21,2021,115,Coy Glen,44,2,18,11,0,1,61,Worker,Forager,0,0.69,0.21,0.08,1213
3-Aug-21,8-Nov-21,2021,115,Coy Glen,44,2,18,11,0,1,61,Worker,Forager,0,0.68,0.2,0.06,1214
3-Aug-21,8-Nov-21,2021,115,Coy Glen,44,2,18,11,0,1,61,Worker,Forager,0,0.67,0.17,0.09,1215
3-Aug-21,8-Nov-21,2021,115,Coy Glen,44,2,18,11,0,1,61,Worker,Forager,0,0.7,0.24,0.1,1216
3-Aug-21,8-Nov-21,2021,115,Coy Glen,44,2,18,11,0,1,61,Worker,Forager,0,0.7,0.17,0.09,1217
3-Aug-21,8-Nov-21,2021,115,Coy Glen,44,2,18,11,0,1,61,Queen,Mated,0,1.11,0.23,0.16,1218
3-Aug-21,8-Nov-21,2021,115,Coy Glen,44,2,18,11,0,1,61,Queen,Mated,0,1.14,0.21,0.14,1219
3-Aug-21,8-Nov-21,2021,115,Coy Glen,44,2,18,11,0,1,61,Queen,Unmated,0,0.98,NA,NA,1220
3-Aug-21,8-Nov-21,2021,116,Coy Glen,2,0,0,0,0,3,0,Queen,Unmated,0,1.14,0.19,0.07,1221
3-Aug-21,8-Nov-21,2021,116,Coy Glen,2,0,0,0,0,3,0,Queen,Unmated,0,1.23,NA,NA,1222
3-Aug-21,8-Nov-21,2021,117,Coy Glen,53,1,9,3,1,0,23,Worker,Nurse,0,0.83,0.2,0.07,1223
3-Aug-21,8-Nov-21,2021,117,Coy Glen,53,1,9,3,1,0,23,Worker,Nurse,0,0.8,0.22,0.07,1224
3-Aug-21,8-Nov-21,2021,117,Coy Glen,53,1,9,3,1,0,23,Worker,Nurse,0,0.77,0.19,0.09,1225
3-Aug-21,8-Nov-21,2021,117,Coy Glen,53,1,9,3,1,0,23,Worker,Nurse,0,0.76,0.19,0.13,1226
3-Aug-21,8-Nov-21,2021,117,Coy Glen,53,1,9,3,1,0,23,Worker,Nurse,0,0.75,0.22,0.08,1227
3-Aug-21,8-Nov-21,2021,117,Coy Glen,53,1,9,3,1,0,23,Worker,Forager,0,0.77,0.25,0.12,1228
3-Aug-21,8-Nov-21,2021,117,Coy Glen,53,1,9,3,1,0,23,Worker,Forager,0,0.72,0.21,0.11,1229
3-Aug-21,8-Nov-21,2021,117,Coy Glen,53,1,9,3,1,0,23,Worker,Forager,0,0.75,0.18,0.09,1230
3-Aug-21,8-Nov-21,2021,117,Coy Glen,53,1,9,3,1,0,23,Worker,Forager,0,0.75,0.25,0.13,1231
3-Aug-21,8-Nov-21,2021,117,Coy Glen,53,1,9,3,1,0,23,Worker,Forager,0,0.81,0.23,0.13,1232
3-Aug-21,8-Nov-21,2021,117,Coy Glen,53,1,9,3,1,0,23,Worker,Forager,0,0.74,0.21,0.13,1233
3-Aug-21,8-Nov-21,2021,117,Coy Glen,53,1,9,3,1,0,23,Worker,Forager,0,0.77,0.24,0.07,1234
3-Aug-21,8-Nov-21,2021,117,Coy Glen,53,1,9,3,1,0,23,Queen,Mated,0,1.16,0.31,0.14,1235
3-Aug-21,15-Nov-21,2021,118,Coy Glen,29,1,20,12,8,17,66,Worker,Nurse,0,0.8,0.23,0.13,1236
3-Aug-21,15-Nov-21,2021,118,Coy Glen,29,1,20,12,8,17,66,Worker,Nurse,0,0.86,0.19,0.11,1237
3-Aug-21,15-Nov-21,2021,118,Coy Glen,29,1,20,12,8,17,66,Worker,Nurse,0,0.88,0.18,0.13,1238
3-Aug-21,15-Nov-21,2021,118,Coy Glen,29,1,20,12,8,17,66,Worker,Nurse,0,0.79,0.23,0.12,1239
3-Aug-21,15-Nov-21,2021,118,Coy Glen,29,1,20,12,8,17,66,Worker,Nurse,0,0.79,0.26,0.12,1240
3-Aug-21,15-Nov-21,2021,118,Coy Glen,29,1,20,12,8,17,66,Worker,Nurse,0,0.75,0.2,0.1,1241
3-Aug-21,15-Nov-21,2021,118,Coy Glen,29,1,20,12,8,17,66,Worker,Nurse,0,0.74,0.2,0.09,1242
3-Aug-21,15-Nov-21,2021,118,Coy Glen,29,1,20,12,8,17,66,Worker,Nurse,0,0.81,0.21,0.06,1243
3-Aug-21,15-Nov-21,2021,118,Coy Glen,29,1,20,12,8,17,66,Worker,Nurse,0,0.8,0.18,0.1,1244
3-Aug-21,15-Nov-21,2021,118,Coy Glen,29,1,20,12,8,17,66,Worker,Nurse,0,0.85,0.2,0.07,1245
3-Aug-21,15-Nov-21,2021,118,Coy Glen,29,1,20,12,8,17,66,Worker,Nurse,0,0.83,0.19,0.14,1246
3-Aug-21,15-Nov-21,2021,118,Coy Glen,29,1,20,12,8,17,66,Worker,Nurse,0,0.77,0.21,0.11,1247
3-Aug-21,15-Nov-21,2021,118,Coy Glen,29,1,20,12,8,17,66,Worker,Nurse,0,0.77,0.2,0.13,1248
3-Aug-21,15-Nov-21,2021,118,Coy Glen,29,1,20,12,8,17,66,Worker,Forager,0,0.77,0.18,0.1,1249
3-Aug-21,15-Nov-21,2021,118,Coy Glen,29,1,20,12,8,17,66,Worker,Forager,0,0.86,0.25,0.11,1250
3-Aug-21,15-Nov-21,2021,118,Coy Glen,29,1,20,12,8,17,66,Worker,Forager,0,0.74,0.17,0.11,1251
3-Aug-21,15-Nov-21,2021,118,Coy Glen,29,1,20,12,8,17,66,Worker,Forager,0,0.77,0.22,0.12,1252
3-Aug-21,15-Nov-21,2021,118,Coy Glen,29,1,20,12,8,17,66,Worker,Forager,0,0.78,0.25,0.12,1253
3-Aug-21,15-Nov-21,2021,118,Coy Glen,29,1,20,12,8,17,66,Worker,Forager,0,0.81,0.21,0.13,1254
3-Aug-21,15-Nov-21,2021,118,Coy Glen,29,1,20,12,8,17,66,Worker,Forager,0,0.78,0.18,0.14,1255
3-Aug-21,15-Nov-21,2021,118,Coy Glen,29,1,20,12,8,17,66,Worker,Forager,0,0.79,0.18,0.12,1256
3-Aug-21,15-Nov-21,2021,118,Coy Glen,29,1,20,12,8,17,66,Worker,Forager,0,0.75,0.24,0.13,1257
3-Aug-21,15-Nov-21,2021,118,Coy Glen,29,1,20,12,8,17,66,Worker,Forager,0,0.77,0.21,0.14,1258
3-Aug-21,15-Nov-21,2021,118,Coy Glen,29,1,20,12,8,17,66,Queen,Mated,0,1.2,NA,NA,1259
3-Aug-21,15-Nov-21,2021,118,Coy Glen,29,1,20,12,8,17,66,Queen,Unmated,0,1.13,0.25,0.11,1260
3-Aug-21,15-Nov-21,2021,118,Coy Glen,29,1,20,12,8,17,66,Queen,Unmated,0,1.14,0.23,0.08,1261
3-Aug-21,15-Nov-21,2021,118,Coy Glen,29,1,20,12,8,17,66,Queen,Unmated,0,1.15,0.28,0.1,1262
3-Aug-21,15-Nov-21,2021,118,Coy Glen,29,1,20,12,8,17,66,Queen,Unmated,0,1.19,0.27,0.09,1263
3-Aug-21,15-Nov-21,2021,118,Coy Glen,29,1,20,12,8,17,66,Queen,Unmated,0,1.09,0.25,0.11,1264
3-Aug-21,15-Nov-21,2021,118,Coy Glen,29,1,20,12,8,17,66,Queen,Unmated,0,1.09,0.22,0.07,1265
3-Aug-21,15-Nov-21,2021,118,Coy Glen,29,1,20,12,8,17,66,Queen,Unmated,0,1.06,0.23,0.07,1266
3-Aug-21,15-Nov-21,2021,118,Coy Glen,29,1,20,12,8,17,66,Queen,Unmated,0,1.07,0.24,0.12,1267
3-Aug-21,15-Nov-21,2021,118,Coy Glen,29,1,20,12,8,17,66,Queen,Unmated,0,1.03,0.27,0.1,1268
3-Aug-21,15-Nov-21,2021,118,Coy Glen,29,1,20,12,8,17,66,Queen,Unmated,0,1.17,0.23,0.09,1269
3-Aug-21,15-Nov-21,2021,118,Coy Glen,29,1,20,12,8,17,66,Queen,Unmated,0,1.15,0.22,0.1,1270
3-Aug-21,15-Nov-21,2021,118,Coy Glen,29,1,20,12,8,17,66,Queen,Unmated,0,1.15,0.14,0.07,1271
3-Aug-21,15-Nov-21,2021,118,Coy Glen,29,1,20,12,8,17,66,Queen,Unmated,0,1.1,0.26,0.09,1272
3-Aug-21,15-Nov-21,2021,119,Coy Glen,28,0,11,0,2,12,13,Worker,Nurse,0,0.85,0.23,0.12,1273
3-Aug-21,15-Nov-21,2021,119,Coy Glen,28,0,11,0,2,12,13,Worker,Nurse,0,0.79,0.21,0.13,1274
3-Aug-21,15-Nov-21,2021,119,Coy Glen,28,0,11,0,2,12,13,Worker,Nurse,0,0.79,0.26,0.13,1275
3-Aug-21,15-Nov-21,2021,119,Coy Glen,28,0,11,0,2,12,13,Worker,Nurse,0,0.88,0.27,0.12,1276
3-Aug-21,15-Nov-21,2021,119,Coy Glen,28,0,11,0,2,12,13,Worker,Forager,0,0.77,0.25,0.12,1277
3-Aug-21,15-Nov-21,2021,119,Coy Glen,28,0,11,0,2,12,13,Queen,Unmated,0,1.23,0.29,0.05,1278
3-Aug-21,15-Nov-21,2021,119,Coy Glen,28,0,11,0,2,12,13,Queen,Unmated,0,1.19,0.3,0.07,1279
3-Aug-21,15-Nov-21,2021,119,Coy Glen,28,0,11,0,2,12,13,Queen,Unmated,0,1.18,0.28,0.07,1280
3-Aug-21,15-Nov-21,2021,119,Coy Glen,28,0,11,0,2,12,13,Queen,Unmated,0,1.21,0.27,0.08,1281
3-Aug-21,15-Nov-21,2021,119,Coy Glen,28,0,11,0,2,12,13,Queen,Unmated,0,1.21,0.23,0.07,1282
3-Aug-21,15-Nov-21,2021,119,Coy Glen,28,0,11,0,2,12,13,Queen,Unmated,0,1.23,0.27,0.08,1283
3-Aug-21,15-Nov-21,2021,119,Coy Glen,28,0,11,0,2,12,13,Queen,Unmated,0,1.28,0.3,0.09,1284
3-Aug-21,15-Nov-21,2021,119,Coy Glen,28,0,11,0,2,12,13,Queen,Unmated,0,1.18,0.27,0.07,1285
3-Aug-21,15-Nov-21,2021,119,Coy Glen,28,0,11,0,2,12,13,Queen,Unmated,0,1.19,0.26,0.08,1286
3-Aug-21,15-Nov-21,2021,119,Coy Glen,28,0,11,0,2,12,13,Queen,Unmated,0,1.23,0.29,0.07,1287
3-Aug-21,15-Nov-21,2021,119,Coy Glen,28,0,11,0,2,12,13,Queen,Unmated,0,1.18,0.24,0.04,1288
3-Aug-21,15-Nov-21,2021,119,Coy Glen,28,0,11,0,2,12,13,Queen,Unmated,0,1.2,0.34,0.08,1289
3-Aug-21,15-Nov-21,2021,119,Coy Glen,28,0,11,0,2,12,13,Queen,Unmated,0,1.26,0.29,0.05,1290
3-Aug-21,15-Nov-21,2021,119,Coy Glen,28,0,11,0,2,12,13,Queen,Unmated,0,1.22,0.21,0.12,1291
11-Aug-21,15-Nov-21,2021,120,Monkey Run,49,2,23,9,0,0,81,Worker,Nurse,0,0.76,0.21,0.12,1292
11-Aug-21,15-Nov-21,2021,120,Monkey Run,49,2,23,9,0,0,81,Worker,Nurse,0,0.75,0.21,0.12,1293
11-Aug-21,15-Nov-21,2021,120,Monkey Run,49,2,23,9,0,0,81,Worker,Nurse,0,0.8,0.26,0.09,1294
11-Aug-21,15-Nov-21,2021,120,Monkey Run,49,2,23,9,0,0,81,Worker,Nurse,0,0.76,0.22,0.06,1295
11-Aug-21,15-Nov-21,2021,120,Monkey Run,49,2,23,9,0,0,81,Worker,Nurse,0,0.74,0.2,0.13,1296
11-Aug-21,15-Nov-21,2021,120,Monkey Run,49,2,23,9,0,0,81,Worker,Nurse,1,0.74,0.17,0.05,1297
11-Aug-21,15-Nov-21,2021,120,Monkey Run,49,2,23,9,0,0,81,Worker,Nurse,1,0.76,0.21,0.07,1298
11-Aug-21,15-Nov-21,2021,120,Monkey Run,49,2,23,9,0,0,81,Worker,Nurse,0,0.78,0.29,0.14,1299
11-Aug-21,15-Nov-21,2021,120,Monkey Run,49,2,23,9,0,0,81,Worker,Nurse,0,0.76,0.23,0.12,1300
11-Aug-21,15-Nov-21,2021,120,Monkey Run,49,2,23,9,0,0,81,Worker,Nurse,0,0.87,0.17,0.09,1301
11-Aug-21,15-Nov-21,2021,120,Monkey Run,49,2,23,9,0,0,81,Worker,Forager,0,0.7,0.21,0.1,1302
11-Aug-21,15-Nov-21,2021,120,Monkey Run,49,2,23,9,0,0,81,Worker,Forager,0,0.81,0.25,0.09,1303
11-Aug-21,15-Nov-21,2021,120,Monkey Run,49,2,23,9,0,0,81,Worker,Forager,0,0.8,0.21,0.07,1304
11-Aug-21,15-Nov-21,2021,120,Monkey Run,49,2,23,9,0,0,81,Worker,Forager,0,0.67,0.19,0.12,1305
11-Aug-21,15-Nov-21,2021,120,Monkey Run,49,2,23,9,0,0,81,Queen,Mated,0,0.97,0.18,0.12,1306
11-Aug-21,15-Nov-21,2021,120,Monkey Run,49,2,23,9,0,0,81,Queen,Mated,0,1.19,0.25,0.13,1307
11-Aug-21,16-Nov-21,2021,121,Monkey Run,24,2,7,3,0,0,18,Queen,Mated,0,1.03,0.21,0.09,1308
11-Aug-21,16-Nov-21,2021,121,Monkey Run,24,2,7,3,0,0,18,Queen,Mated,0,1.04,0.22,0.11,1309
11-Aug-21,16-Nov-21,2021,121,Monkey Run,24,2,7,3,0,0,18,Worker,Nurse,0,0.77,0.23,0.1,1310
11-Aug-21,16-Nov-21,2021,121,Monkey Run,24,2,7,3,0,0,18,Worker,Nurse,0,0.83,0.19,0.1,1311
11-Aug-21,16-Nov-21,2021,121,Monkey Run,24,2,7,3,0,0,18,Worker,Nurse,0,0.76,0.21,0.05,1312
11-Aug-21,16-Nov-21,2021,121,Monkey Run,24,2,7,3,0,0,18,Worker,Nurse,0,0.78,0.25,0.08,1313
11-Aug-21,16-Nov-21,2021,121,Monkey Run,24,2,7,3,0,0,18,Worker,Nurse,0,0.75,0.15,0.05,1314
11-Aug-21,16-Nov-21,2021,121,Monkey Run,24,2,7,3,0,0,18,Worker,Nurse,0,0.81,0.2,0.06,1315
11-Aug-21,16-Nov-21,2021,121,Monkey Run,24,2,7,3,0,0,18,Worker,Nurse,0,0.78,0.17,0.07,1316
11-Aug-21,16-Nov-21,2021,121,Monkey Run,24,2,7,3,0,0,18,Worker,Nurse,0,0.73,0.17,0.06,1317
11-Aug-21,16-Nov-21,2021,121,Monkey Run,24,2,7,3,0,0,18,Worker,Forager,0,0.76,0.16,0.07,1318
11-Aug-21,16-Nov-21,2021,121,Monkey Run,24,2,7,3,0,0,18,Worker,Forager,0,0.82,0.23,0.11,1319
11-Aug-21,16-Nov-21,2021,121,Monkey Run,24,2,7,3,0,0,18,Worker,Forager,0,0.73,0.18,0.06,1320
11-Aug-21,16-Nov-21,2021,122,Monkey Run,21,3,20,0,0,0,5,Worker,Nurse,0,0.76,0.16,0.06,1321
12-Aug-21,16-Nov-21,2021,123,Durland,60,1,15,7,2,0,46,Worker,Nurse,0,0.79,0.19,0.13,1322
12-Aug-21,16-Nov-21,2021,123,Durland,60,1,15,7,2,0,46,Worker,Nurse,0,0.78,0.2,0.06,1323
12-Aug-21,16-Nov-21,2021,123,Durland,60,1,15,7,2,0,46,Worker,Nurse,0,0.86,0.21,0.12,1324
12-Aug-21,16-Nov-21,2021,123,Durland,60,1,15,7,2,0,46,Worker,Nurse,0,0.78,0.17,0.06,1325
12-Aug-21,16-Nov-21,2021,123,Durland,60,1,15,7,2,0,46,Worker,Nurse,0,0.9,0.19,0.09,1326
12-Aug-21,16-Nov-21,2021,123,Durland,60,1,15,7,2,0,46,Worker,Nurse,0,0.79,0.15,0.09,1327
12-Aug-21,16-Nov-21,2021,123,Durland,60,1,15,7,2,0,46,Worker,Nurse,0,0.81,0.18,0.06,1328
12-Aug-21,16-Nov-21,2021,123,Durland,60,1,15,7,2,0,46,Worker,Nurse,0,0.75,0.19,0.11,1329
12-Aug-21,16-Nov-21,2021,123,Durland,60,1,15,7,2,0,46,Worker,Nurse,0,0.72,0.17,0.07,1330
12-Aug-21,16-Nov-21,2021,123,Durland,60,1,15,7,2,0,46,Worker,Nurse,0,0.74,0.19,0.04,1331
12-Aug-21,16-Nov-21,2021,123,Durland,60,1,15,7,2,0,46,Worker,Nurse,0,0.84,0.21,0.15,1332
11-Aug-21,9-Dec-21,2021,122,Monkey Run,21,3,20,0,0,0,5,Worker,Forager,0,0.84,0.19,0.11,1333
11-Aug-21,9-Dec-21,2021,122,Monkey Run,21,3,20,0,0,0,5,Queen,Mated,0,1.17,NA,NA,1334
11-Aug-21,9-Dec-21,2021,122,Monkey Run,21,3,20,0,0,0,5,Queen,Mated,0,1.21,0.25,0.13,1335
11-Aug-21,9-Dec-21,2021,122,Monkey Run,21,3,20,0,0,0,5,Queen,Mated,0,1.16,0.25,0.1,1336
12-Aug-21,9-Dec-21,2021,123,Durland,60,1,15,7,2,0,46,Queen,Mated,0,1.05,0.27,0.12,1337
12-Aug-21,9-Dec-21,2021,123,Durland,60,1,15,7,2,0,46,Worker,Forager,0,0.89,0.22,0.11,1338
12-Aug-21,9-Dec-21,2021,123,Durland,60,1,15,7,2,0,46,Worker,Forager,0,0.78,0.24,0.12,1339
12-Aug-21,9-Dec-21,2021,123,Durland,60,1,15,7,2,0,46,Worker,Forager,0,0.76,0.18,0.12,1340
12-Aug-21,9-Dec-21,2021,124,Durland,9,4,17,0,0,0,3,Worker,Nurse,0,0.71,0.13,0.1,1341
12-Aug-21,9-Dec-21,2021,124,Durland,9,4,17,0,0,0,3,Worker,Nurse,0,0.73,0.2,0.13,1342
12-Aug-21,9-Dec-21,2021,124,Durland,9,4,17,0,0,0,3,Worker,Nurse,0,0.76,0.2,0.1,1343
12-Aug-21,9-Dec-21,2021,124,Durland,9,4,17,0,0,0,3,Worker,Nurse,0,0.75,0.21,0.11,1344
12-Aug-21,9-Dec-21,2021,124,Durland,9,4,17,0,0,0,3,Worker,Forager,0,0.73,0.22,0.12,1345
12-Aug-21,9-Dec-21,2021,124,Durland,9,4,17,0,0,0,3,Worker,Forager,0,0.79,0.22,0.13,1346
12-Aug-21,9-Dec-21,2021,124,Durland,9,4,17,0,0,0,3,Queen,Mated,0,1.14,0.24,0.12,1347
12-Aug-21,9-Dec-21,2021,124,Durland,9,4,17,0,0,0,3,Queen,Mated,0,1.18,0.19,0.11,1348
12-Aug-21,9-Dec-21,2021,124,Durland,9,4,17,0,0,0,3,Queen,Mated,0,0.99,0.19,0.1,1349
12-Aug-21,9-Dec-21,2021,124,Durland,9,4,17,0,0,0,3,Queen,Mated,0,0.88,NA,NA,1350
12-Aug-21,9-Dec-21,2021,125,Durland,35,1,21,5,0,0,26,Queen,Mated,0,1.2,0.21,0.11,1351
12-Aug-21,9-Dec-21,2021,125,Durland,35,1,21,5,0,0,26,Worker,Forager,0,0.81,0.21,0.09,1352
12-Aug-21,9-Dec-21,2021,125,Durland,35,1,21,5,0,0,26,Worker,Forager,0,0.65,0.19,0.1,1353
12-Aug-21,9-Dec-21,2021,125,Durland,35,1,21,5,0,0,26,Worker,Forager,0,0.84,0.16,0.07,1354
12-Aug-21,9-Dec-21,2021,125,Durland,35,1,21,5,0,0,26,Worker,Forager,0,0.8,0.26,0.12,1355
12-Aug-21,9-Dec-21,2021,125,Durland,35,1,21,5,0,0,26,Worker,Nurse,0,0.81,0.14,0.07,1356
12-Aug-21,9-Dec-21,2021,125,Durland,35,1,21,5,0,0,26,Worker,Nurse,0,0.8,0.26,0.08,1357
12-Aug-21,9-Dec-21,2021,125,Durland,35,1,21,5,0,0,26,Worker,Nurse,0,0.74,0.15,0.1,1358
12-Aug-21,9-Dec-21,2021,125,Durland,35,1,21,5,0,0,26,Worker,Nurse,0,0.78,0.17,0.06,1359
12-Aug-21,9-Dec-21,2021,125,Durland,35,1,21,5,0,0,26,Worker,Nurse,0,0.77,0.21,0.12,1360
12-Aug-21,9-Dec-21,2021,125,Durland,35,1,21,5,0,0,26,Worker,Nurse,0,0.8,0.2,0.1,1361
12-Aug-21,9-Dec-21,2021,125,Durland,35,1,21,5,0,0,26,Worker,Nurse,0,0.78,0.17,0.07,1362
12-Aug-21,9-Dec-21,2021,125,Durland,35,1,21,5,0,0,26,Worker,Nurse,0,0.78,0.19,0.06,1363
12-Aug-21,9-Dec-21,2021,125,Durland,35,1,21,5,0,0,26,Worker,Nurse,0,0.8,0.13,0.09,1364
12-Aug-21,9-Dec-21,2021,125,Durland,35,1,21,5,0,0,26,Worker,Nurse,0,0.77,0.23,0.06,1365
12-Aug-21,9-Dec-21,2021,125,Durland,35,1,21,5,0,0,26,Worker,Nurse,0,0.76,0.22,0.12,1366
12-Aug-21,9-Dec-21,2021,125,Durland,35,1,21,5,0,0,26,Worker,Nurse,0,0.79,0.19,0.05,1367
12-Aug-21,9-Dec-21,2021,125,Durland,35,1,21,5,0,0,26,Worker,Nurse,0,0.76,0.18,0.07,1368
12-Aug-21,9-Dec-21,2021,125,Durland,35,1,21,5,0,0,26,Worker,Nurse,0,0.8,0.19,0.08,1369
12-Aug-21,13-Dec-21,2021,126,Durland,55,2,21,21,0,3,113,Worker,Nurse,0,0.84,0.23,0.11,1370
12-Aug-21,13-Dec-21,2021,126,Durland,55,2,21,21,0,3,113,Worker,Nurse,0,0.86,0.2,0.1,1371
12-Aug-21,13-Dec-21,2021,126,Durland,55,2,21,21,0,3,113,Worker,Nurse,0,0.85,0.24,0.13,1372
12-Aug-21,13-Dec-21,2021,126,Durland,55,2,21,21,0,3,113,Worker,Nurse,0,0.83,0.23,0.13,1373
12-Aug-21,13-Dec-21,2021,126,Durland,55,2,21,21,0,3,113,Worker,Nurse,0,0.83,0.19,0.11,1374
12-Aug-21,13-Dec-21,2021,126,Durland,55,2,21,21,0,3,113,Worker,Nurse,0,0.88,0.22,0.12,1375
12-Aug-21,13-Dec-21,2021,126,Durland,55,2,21,21,0,3,113,Worker,Nurse,0,0.86,0.24,0.12,1376
12-Aug-21,13-Dec-21,2021,126,Durland,55,2,21,21,0,3,113,Queen,Mated,0,1.25,0.17,0.08,1377
12-Aug-21,13-Dec-21,2021,126,Durland,55,2,21,21,0,3,113,Queen,Mated,0,1.09,0.23,0.13,1378
12-Aug-21,13-Dec-21,2021,126,Durland,55,2,21,21,0,3,113,Queen,Unmated,0,1.15,0.24,0.09,1379
12-Aug-21,13-Dec-21,2021,126,Durland,55,2,21,21,0,3,113,Queen,Unmated,0,1.17,0.25,0.1,1380
12-Aug-21,13-Dec-21,2021,126,Durland,55,2,21,21,0,3,113,Queen,Unmated,0,1.18,0.19,0.08,1381
12-Aug-21,13-Dec-21,2021,126,Durland,55,2,21,21,0,3,113,Worker,Forager,0,0.86,0.22,0.12,1382
12-Aug-21,13-Dec-21,2021,126,Durland,55,2,21,21,0,3,113,Worker,Forager,0,0.74,0.24,0.14,1383
12-Aug-21,13-Dec-21,2021,126,Durland,55,2,21,21,0,3,113,Worker,Forager,0,0.82,0.23,0.13,1384
12-Aug-21,13-Dec-21,2021,126,Durland,55,2,21,21,0,3,113,Worker,Forager,0,0.79,0.22,0.1,1385
12-Aug-21,13-Dec-21,2021,126,Durland,55,2,21,21,0,3,113,Worker,Forager,0,0.85,0.25,0.11,1386
12-Aug-21,13-Dec-21,2021,126,Durland,55,2,21,21,0,3,113,Worker,Forager,0,0.8,0.26,0.13,1387
12-Aug-21,13-Dec-21,2021,127,Durland,15,1,6,3,0,0,9,Worker,Nurse,0,0.72,0.16,0.07,1388
12-Aug-21,13-Dec-21,2021,127,Durland,15,1,6,3,0,0,9,Worker,Nurse,0,0.81,0.19,0.07,1389
12-Aug-21,13-Dec-21,2021,127,Durland,15,1,6,3,0,0,9,Worker,Nurse,0,0.77,0.15,0.09,1390
12-Aug-21,13-Dec-21,2021,127,Durland,15,1,6,3,0,0,9,Worker,Nurse,0,0.74,0.14,0.07,1391
12-Aug-21,13-Dec-21,2021,127,Durland,15,1,6,3,0,0,9,Worker,Nurse,0,0.75,0.15,0.07,1392
12-Aug-21,13-Dec-21,2021,127,Durland,15,1,6,3,0,0,9,Worker,Forager,0,0.79,0.25,0.07,1393
12-Aug-21,13-Dec-21,2021,127,Durland,15,1,6,3,0,0,9,Worker,Forager,0,0.83,0.22,0.13,1394
12-Aug-21,13-Dec-21,2021,127,Durland,15,1,6,3,0,0,9,Worker,Forager,0,0.78,0.2,0.06,1395
12-Aug-21,13-Dec-21,2021,127,Durland,15,1,6,3,0,0,9,Queen,Mated,0,1.18,NA,NA,1396
27-Aug-21,14-Dec-21,2021,128,Coy Glen,53,1,82,0,0,0,2,Worker,Nurse,0,0.66,0.24,0.07,1397
27-Aug-21,14-Dec-21,2021,128,Coy Glen,53,1,82,0,0,0,2,Worker,Nurse,0,0.79,0.19,0.11,1398
27-Aug-21,14-Dec-21,2021,128,Coy Glen,53,1,82,0,0,0,2,Worker,Nurse,0,0.81,0.22,0.09,1399
27-Aug-21,14-Dec-21,2021,128,Coy Glen,53,1,82,0,0,0,2,Worker,Nurse,0,0.8,0.24,0.11,1400
27-Aug-21,14-Dec-21,2021,128,Coy Glen,53,1,82,0,0,0,2,Worker,Nurse,0,0.75,0.23,0.1,1401
27-Aug-21,14-Dec-21,2021,128,Coy Glen,53,1,82,0,0,0,2,Worker,Nurse,0,0.79,0.18,0.13,1402
27-Aug-21,14-Dec-21,2021,128,Coy Glen,53,1,82,0,0,0,2,Worker,Nurse,0,0.76,0.25,0.1,1403
